regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,-0.0,0,-1,0,-1.9435405857004662,-1.8095238095238095,-11.619047619047619,-0.6666666666666666
Basilicata,,0,0,0,-1.9435405857004662,-1.8095238095238095,-11.619047619047619,-0.6666666666666666
Calabria,-0.0,0,0,0,-1.9435405857004662,-1.8095238095238095,-11.619047619047619,-0.6666666666666666
Campania,-0.0,0,-2,0,-1.9435405857004662,-1.8095238095238095,-11.619047619047619,-0.6666666666666666
Emilia-Romagna,-1.5943312666076173,-4,-46,-2,-1.9435405857004662,-1.8095238095238095,-11.619047619047619,-0.6666666666666666
Friuli Venezia Giulia,-0.0,0,0,0,-1.9435405857004662,-1.8095238095238095,-11.619047619047619,-0.6666666666666666
Lazio,-0.4106776180698152,1,1,0,-1.9435405857004662,-1.8095238095238095,-11.619047619047619,-0.6666666666666666
Liguria,-0.0,0,-9,0,-1.9435405857004662,-1.8095238095238095,-11.619047619047619,-0.6666666666666666
Lombardia,-4.9228944246737845,-28,-159,-11,-1.9435405857004662,-1.8095238095238095,-11.619047619047619,-0.6666666666666666
Marche,-0.0,-2,-3,0,-1.9435405857004662,-1.8095238095238095,-11.619047619047619,-0.6666666666666666
Molise,,0,0,0,-1.9435405857004662,-1.8095238095238095,-11.619047619047619,-0.6666666666666666
P.A. Bolzano,-0.0,0,-1,0,-1.9435405857004662,-1.8095238095238095,-11.619047619047619,-0.6666666666666666
P.A. Trento,-0.0,0,0,0,-1.9435405857004662,-1.8095238095238095,-11.619047619047619,-0.6666666666666666
Piemonte,-3.488372093023256,0,-5,0,-1.9435405857004662,-1.8095238095238095,-11.619047619047619,-0.6666666666666666
Puglia,-0.0,0,-1,0,-1.9435405857004662,-1.8095238095238095,-11.619047619047619,-0.6666666666666666
Sardegna,,0,0,0,-1.9435405857004662,-1.8095238095238095,-11.619047619047619,-0.6666666666666666
Sicilia,,0,-1,0,-1.9435405857004662,-1.8095238095238095,-11.619047619047619,-0.6666666666666666
Toscana,-0.0,0,-5,0,-1.9435405857004662,-1.8095238095238095,-11.619047619047619,-0.6666666666666666
Umbria,-0.0,0,0,0,-1.9435405857004662,-1.8095238095238095,-11.619047619047619,-0.6666666666666666
Valle d'Aosta,-0.0,0,0,0,-1.9435405857004662,-1.8095238095238095,-11.619047619047619,-0.6666666666666666
Veneto,-0.6137322593018796,-5,-12,-1,-1.9435405857004662,-1.8095238095238095,-11.619047619047619,-0.6666666666666666
